product_code,product_name,product_group,brand,unit,vendor,cost_thb,price_private,price_government,price_dealer,price_last,gp_private,gp_dealer,gp_last,price_source,catalog_list_price,catalog_net_price,promo_catalog,promo_legacy,promo_min_qty,promo_free_qty,catalog_page,source_sheet,approval_required_below,status,notes
,Lip Retractor Small,RETRACTOR,Westlake,,,,180.0,200.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Photo Cheek Retractor,RETRACTOR,Westlake,,,,125.0,140.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
R-TI001-01,Scaler tip Satelec Scaling GD1,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,56.0,315.0,350.0,230.0,100.0,0.8222,0.7565000000000001,0.44,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI002-01,Scaler tip Satelec Scaling GD2,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,56.0,315.0,350.0,230.0,100.0,0.8222,0.7565000000000001,0.44,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI003-01,Scaler tip Satelec Scaling GD3,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,87.5,315.0,350.0,230.0,150.0,0.7222000000000001,0.6196,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI004-01,Scaler tip Satelec Scaling GD4,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,87.5,315.0,350.0,230.0,150.0,0.7222000000000001,0.6196,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI005-01,Scaler tip Satelec Scaling GD5,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,87.5,315.0,350.0,230.0,150.0,0.7222000000000001,0.6196,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI006-01,Scaler tip Satelec Scaling GD6,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,87.5,315.0,350.0,230.0,150.0,0.7222000000000001,0.6196,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI007-01,Scaler tip Satelec Scaling GD7,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,87.5,315.0,350.0,230.0,150.0,0.7222000000000001,0.6196,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI008-01,Scaler tip Satelec Scaling GD8,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,87.5,315.0,350.0,230.0,150.0,0.7222000000000001,0.6196,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI009-01,Scaler tip Satelec Scaling GD9,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,203.0,650.0,720.0,460.0,340.0,0.6877,0.5587,0.40290000000000004,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI010-01,Scaler tip Satelec Scaling GD10,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,203.0,650.0,720.0,460.0,340.0,0.6877,0.5587,0.40290000000000004,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI011-01,Scaler tip Satelec Scaling GD12,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,203.0,650.0,720.0,460.0,340.0,0.6877,0.5587,0.40290000000000004,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI012-01,Scaler tip Satelec Scaling GD20,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1000.0,1100.0,700.0,500.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI013-01,Scaler tip Satelec Scaling GD21,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1000.0,1100.0,700.0,500.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI014-01,Scaler tip Satelec Scaling GD28,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,140.0,500.0,550.0,350.0,240.0,0.72,0.6000000000000001,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI015-01,Scaler tip Satelec Scaling GD30,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI016-01,Scaler tip Satelec Scaling GD31,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI017-01,Scaler tip Satelec Scaling GD32,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI018-01,Scaler tip Satelec Scaling GD33,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI019-01,Scaler tip Satelec Periodontics PD1,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,87.5,315.0,350.0,230.0,150.0,0.7222000000000001,0.6196,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI020-01,Scaler tip Satelec Periodontics PD2L,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI021-01,Scaler tip Satelec Periodontics PD2R,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI022-01,Scaler tip Satelec Periodontics PD2LD,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,203.0,650.0,720.0,460.0,340.0,0.6877,0.5587,0.40290000000000004,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI023-01,Scaler tip Satelec Periodontics PD2RD,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,203.0,650.0,720.0,460.0,340.0,0.6877,0.5587,0.40290000000000004,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI024-01,Scaler tip Satelec Periodontics PD3,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,140.0,500.0,550.0,350.0,240.0,0.72,0.6000000000000001,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI025-01,Scaler tip Satelec Periodontics PD3D,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,192.5,650.0,720.0,460.0,330.0,0.7038,0.5815,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI026-01,Scaler tip Satelec Periodontics PD4,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,140.0,500.0,550.0,350.0,240.0,0.72,0.6000000000000001,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI027-01,Scaler tip Satelec Periodontics PD5,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI028-01,Scaler tip Satelec Periodontics PD6,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI029-01,Scaler tip Satelec Periodontics PD7,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI030-01,Scaler tip Satelec Periodontics PD8,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI031-01,Scaler tip Satelec Periodontics PD10,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI032-01,Scaler tip Satelec Periodontics PD11,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI033-01,Scaler tip Satelec Periodontics PD12,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI034-01,Scaler tip Satelec Periodontics PD14L,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI035-01,Scaler tip Satelec Periodontics PD14R,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI036-01,Scaler tip Satelec Periodontics PD18,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI037-01,Scaler tip Satelec Periodontics PD20,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,500.0,550.0,350.0,300.0,0.65,0.5,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI038-01,Scaler tip Satelec Periodontics PD20L,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI039-01,Scaler tip Satelec Periodontics PD21L,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI040-01,Scaler tip Satelec Periodontics PD21R,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI041-01,Scaler tip Satelec Periodontics PD22L,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI042-01,Scaler tip Satelec Periodontics PD22R,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,297.5,1200.0,1300.0,840.0,500.0,0.7521,0.6458,0.405,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI043-01,Scaler tip Satelec Endodontics ED1,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,140.0,315.0,350.0,270.0,240.0,0.5556,0.48150000000000004,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI044-01,Scaler tip Satelec Endodontics ED2,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,140.0,315.0,350.0,270.0,240.0,0.5556,0.48150000000000004,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI045-01,Scaler tip Satelec Endodontics ED3,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,87.5,315.0,350.0,230.0,150.0,0.7222000000000001,0.6196,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI046-01,Scaler tip Satelec Endodontics ED3D,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,192.5,650.0,720.0,460.0,330.0,0.7038,0.5815,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI047-01,Scaler tip Satelec Endodontics PD4D,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,192.5,500.0,550.0,380.0,330.0,0.615,0.4934,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI048-01,Scaler tip Satelec Endodontics ED4,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,315.0,350.0,315.0,300.0,0.4444,0.4444,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,REVIEW,ต้นทุนสูงเกินไป ราคา Dealer ทำ GP 48% ไม่ได้
R-TI049-01,Scaler tip Satelec Endodontics ED4D,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,203.0,650.0,720.0,460.0,340.0,0.6877,0.5587,0.40290000000000004,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,OK,
R-TI050-01,Scaler tip Satelec Endodontics ED5,Scaler tips,Refine,ชิ้น,Guilin Refine Medical Instrument,175.0,315.0,350.0,315.0,300.0,0.4444,0.4444,0.4167,PRICELIST_LEGACY,,,BUY 5 FREE 1 / BUY 10 FREE 3 / BUY 30 FREE 12 — ขัดกับ price list เดิมที่ระบุ 5 Free 2 / 10 Free 6 / 30 Free 20,5 Free 2 ; 10 Free 6 ; 30 Free 20,5.0,1.0,p.19,Scaler Tips-Refine,price_last,REVIEW,ต้นทุนสูงเกินไป ราคา Dealer ทำ GP 48% ไม่ได้
